Using cpu device
Logging to runs\ppo_metadrive_3_scenarios\ppo_metadrive_3_scenarios_2025-03-19_11-51-58_05a7eeff\ppo_metadrive_3_scenarios_1
---------------------------------
| rollout/           |          |
|    raw_action           | 0.46826133   |
|    route_completion     | 0.309        |
|    success_rate         | 0            |
|    total_cost           | 3.26         |
| time/                   |              |
|    total_timesteps      | 280000       |
| train/                  |              |
|    approx_kl            | 0.0012165046 |
|    arrive_dest          | 0.0571       |
|    clip_fraction        | 0.0715       |
|    clip_range           | 0.1          |
|    crash                | 0.1          |
|    entropy_loss         | -2.35        |
|    explained_variance   | 0.125        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.6         |
|    max_step             | 0            |
|    n_updates            | 2180         |
|    out_of_road          | 0.943        |
|    policy_gradient_loss | -0.00296     |
|    route_completion     | 0.423        |
|    std                  | 0.783        |
|    total_cost           | 5.21         |
|    value_loss           | 40.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 370      |
|    ep_rew_mean     | 277      |
| time/              |          |
|    fps             | 780      |
|    iterations      | 110      |
|    time_elapsed    | 360      |
|    total_timesteps | 281600   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 361          |
|    ep_rew_mean          | 273          |
| time/                   |              |
|    fps                  | 781          |
|    iterations           | 111          |
|    time_elapsed         | 363          |
|    total_timesteps      | 284160       |
| train/                  |              |
|    approx_kl            | 0.0038831816 |
|    clip_fraction        | 0.0749       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.35        |
|    explained_variance   | 0.0381       |
|    learning_rate        | 5e-05        |
|    loss                 | 29.8         |
|    n_updates            | 2200         |
|    policy_gradient_loss | -0.00187     |
|    std                  | 0.783        |
|    value_loss           | 55.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 366          |
|    ep_rew_mean          | 272          |
| time/                   |              |
|    fps                  | 783          |
|    iterations           | 112          |
|    time_elapsed         | 366          |
|    total_timesteps      | 286720       |
| train/                  |              |
|    approx_kl            | 0.0014578095 |
|    clip_fraction        | 0.0841       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.272        |
|    learning_rate        | 5e-05        |
|    loss                 | 43.3         |
|    n_updates            | 2220         |
|    policy_gradient_loss | -0.002       |
|    std                  | 0.782        |
|    value_loss           | 68.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 367          |
|    ep_rew_mean          | 273          |
| time/                   |              |
|    fps                  | 784          |
|    iterations           | 113          |
|    time_elapsed         | 368          |
|    total_timesteps      | 289280       |
| train/                  |              |
|    approx_kl            | 0.0011369117 |
|    clip_fraction        | 0.0808       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.198        |
|    learning_rate        | 5e-05        |
|    loss                 | 33.2         |
|    n_updates            | 2240         |
|    policy_gradient_loss | -0.0017      |
|    std                  | 0.781        |
|    value_loss           | 61           |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0207      |
|    crash                | 0.283       |
|    max_step             | 0           |
|    mean_ep_length       | 108         |
|    mean_reward          | 122         |
|    num_episodes         | 5           |
|    out_of_road          | 0.979       |
|    raw_action           | 0.46805882  |
|    route_completion     | 0.312       |
|    success_rate         | 0           |
|    total_cost           | 3.28        |
| time/                   |             |
|    total_timesteps      | 290000      |
| train/                  |             |
|    approx_kl            | 0.002676342 |
|    arrive_dest          | 0.0552      |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.1         |
|    crash                | 0.0966      |
|    entropy_loss         | -2.34       |
|    explained_variance   | -0.00878    |
|    learning_rate        | 5e-05       |
|    loss                 | 17.2        |
|    max_step             | 0           |
|    n_updates            | 2260        |
|    out_of_road          | 0.945       |
|    policy_gradient_loss | -0.0021     |
|    route_completion     | 0.426       |
|    std                  | 0.78        |
|    total_cost           | 5.23        |
|    value_loss           | 35.4        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 344      |
|    ep_rew_mean     | 265      |
| time/              |          |
|    fps             | 780      |
|    iterations      | 114      |
|    time_elapsed    | 373      |
|    total_timesteps | 291840   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 339          |
|    ep_rew_mean          | 262          |
| time/                   |              |
|    fps                  | 782          |
|    iterations           | 115          |
|    time_elapsed         | 376          |
|    total_timesteps      | 294400       |
| train/                  |              |
|    approx_kl            | 0.0020700798 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.0465       |
|    learning_rate        | 5e-05        |
|    loss                 | 60           |
|    n_updates            | 2280         |
|    policy_gradient_loss | -0.00252     |
|    std                  | 0.78         |
|    value_loss           | 124          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 363          |
|    ep_rew_mean          | 274          |
| time/                   |              |
|    fps                  | 783          |
|    iterations           | 116          |
|    time_elapsed         | 379          |
|    total_timesteps      | 296960       |
| train/                  |              |
|    approx_kl            | 0.0025619117 |
|    clip_fraction        | 0.169        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.0948       |
|    learning_rate        | 5e-05        |
|    loss                 | 18.9         |
|    n_updates            | 2300         |
|    policy_gradient_loss | -0.00342     |
|    std                  | 0.781        |
|    value_loss           | 32           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 369          |
|    ep_rew_mean          | 277          |
| time/                   |              |
|    fps                  | 784          |
|    iterations           | 117          |
|    time_elapsed         | 381          |
|    total_timesteps      | 299520       |
| train/                  |              |
|    approx_kl            | 0.0018857745 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.25         |
|    learning_rate        | 5e-05        |
|    loss                 | 35.8         |
|    n_updates            | 2320         |
|    policy_gradient_loss | -0.00321     |
|    std                  | 0.78         |
|    value_loss           | 65.9         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.02         |
|    crash                | 0.3          |
|    max_step             | 0            |
|    mean_ep_length       | 92.8         |
|    mean_reward          | 102          |
|    num_episodes         | 5            |
|    out_of_road          | 0.98         |
|    raw_action           | 0.4686694    |
|    route_completion     | 0.313        |
|    success_rate         | 0.1          |
|    total_cost           | 3.2          |
| time/                   |              |
|    total_timesteps      | 300000       |
| train/                  |              |
|    approx_kl            | 0.0018545573 |
|    arrive_dest          | 0.06         |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    crash                | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.137        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.1         |
|    max_step             | 0            |
|    n_updates            | 2340         |
|    out_of_road          | 0.94         |
|    policy_gradient_loss | -0.00204     |
|    route_completion     | 0.438        |
|    std                  | 0.78         |
|    total_cost           | 5.12         |
|    value_loss           | 52.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 347      |
|    ep_rew_mean     | 272      |
| time/              |          |
|    fps             | 780      |
|    iterations      | 118      |
|    time_elapsed    | 387      |
|    total_timesteps | 302080   |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 349           |
|    ep_rew_mean          | 274           |
| time/                   |               |
|    fps                  | 781           |
|    iterations           | 119           |
|    time_elapsed         | 389           |
|    total_timesteps      | 304640        |
| train/                  |               |
|    approx_kl            | 0.00092739874 |
|    clip_fraction        | 0.0476        |
|    clip_range           | 0.1           |
|    entropy_loss         | -2.34         |
|    explained_variance   | 0.173         |
|    learning_rate        | 5e-05         |
|    loss                 | 51.8          |
|    n_updates            | 2360          |
|    policy_gradient_loss | -0.00264      |
|    std                  | 0.78          |
|    value_loss           | 102           |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 368          |
|    ep_rew_mean          | 286          |
| time/                   |              |
|    fps                  | 783          |
|    iterations           | 120          |
|    time_elapsed         | 392          |
|    total_timesteps      | 307200       |
| train/                  |              |
|    approx_kl            | 0.0012051036 |
|    clip_fraction        | 0.0917       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.33        |
|    explained_variance   | 0.0662       |
|    learning_rate        | 5e-05        |
|    loss                 | 34.9         |
|    n_updates            | 2380         |
|    policy_gradient_loss | -0.00251     |
|    std                  | 0.779        |
|    value_loss           | 50.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 373          |
|    ep_rew_mean          | 289          |
| time/                   |              |
|    fps                  | 784          |
|    iterations           | 121          |
|    time_elapsed         | 394          |
|    total_timesteps      | 309760       |
| train/                  |              |
|    approx_kl            | 0.0023356432 |
|    clip_fraction        | 0.062        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.33        |
|    explained_variance   | 0.251        |
|    learning_rate        | 5e-05        |
|    loss                 | 17.8         |
|    n_updates            | 2400         |
|    policy_gradient_loss | -0.000902    |
|    std                  | 0.777        |
|    value_loss           | 51.1         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.0194     |
|    crash                | 0.303      |
|    max_step             | 0          |
|    mean_ep_length       | 115        |
|    mean_reward          | 141        |
|    num_episodes         | 5          |
|    out_of_road          | 0.981      |
|    raw_action           | 0.46978664 |
|    route_completion     | 0.319      |
|    success_rate         | 0          |
|    total_cost           | 3.29       |
| time/                   |            |
|    total_timesteps      | 310000     |
| train/                  |            |
|    approx_kl            | 0.00237796 |
|    arrive_dest          | 0.0581     |
|    clip_fraction        | 0.0841     |
|    clip_range           | 0.1        |
|    crash                | 0.11       |
|    entropy_loss         | -2.33      |
|    explained_variance   | 0.127      |
|    learning_rate        | 5e-05      |
|    loss                 | 24.6       |
|    max_step             | 0          |
|    n_updates            | 2420       |
|    out_of_road          | 0.942      |
|    policy_gradient_loss | -0.000429  |
|    route_completion     | 0.439      |
|    std                  | 0.776      |
|    total_cost           | 5.05       |
|    value_loss           | 48.3       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 363      |
|    ep_rew_mean     | 287      |
| time/              |          |
|    fps             | 781      |
|    iterations      | 122      |
|    time_elapsed    | 399      |
|    total_timesteps | 312320   |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 352           |
|    ep_rew_mean          | 278           |
| time/                   |               |
|    fps                  | 782           |
|    iterations           | 123           |
|    time_elapsed         | 402           |
|    total_timesteps      | 314880        |
| train/                  |               |
|    approx_kl            | 0.00082774676 |
|    clip_fraction        | 0.0664        |
|    clip_range           | 0.1           |
|    entropy_loss         | -2.33         |
|    explained_variance   | 0.231         |
|    learning_rate        | 5e-05         |
|    loss                 | 29.3          |
|    n_updates            | 2440          |
|    policy_gradient_loss | -0.00199      |
|    std                  | 0.776         |
|    value_loss           | 76.2          |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 369          |
|    ep_rew_mean          | 286          |
| time/                   |              |
|    fps                  | 783          |
|    iterations           | 124          |
|    time_elapsed         | 405          |
|    total_timesteps      | 317440       |
| train/                  |              |
|    approx_kl            | 0.0015321778 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.32        |
|    explained_variance   | 0.154        |
|    learning_rate        | 5e-05        |
|    loss                 | 36.5         |
|    n_updates            | 2460         |
|    policy_gradient_loss | -0.00297     |
|    std                  | 0.776        |
|    value_loss           | 60.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0187       |
|    crash                | 0.3          |
|    max_step             | 0            |
|    mean_ep_length       | 97.6         |
|    mean_reward          | 108          |
|    num_episodes         | 5            |
|    out_of_road          | 0.981        |
|    raw_action           | 0.46949315   |
|    route_completion     | 0.32         |
|    success_rate         | 0            |
|    total_cost           | 3.22         |
| time/                   |              |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 0.0029073358 |
|    arrive_dest          | 0.0563       |
|    clip_fraction        | 0.195        |
|    clip_range           | 0.1          |
|    crash                | 0.119        |
|    entropy_loss         | -2.32        |
|    explained_variance   | -0.021       |
|    learning_rate        | 5e-05        |
|    loss                 | 33.9         |
|    max_step             | 0            |
|    n_updates            | 2480         |
|    out_of_road          | 0.944        |
|    policy_gradient_loss | 0.00102      |
|    route_completion     | 0.445        |
|    std                  | 0.776        |
|    total_cost           | 4.95         |
|    value_loss           | 70.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 372      |
|    ep_rew_mean     | 286      |
| time/              |          |
|    fps             | 778      |
|    iterations      | 125      |
|    time_elapsed    | 411      |
|    total_timesteps | 320000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 346          |
|    ep_rew_mean          | 281          |
| time/                   |              |
|    fps                  | 779          |
|    iterations           | 126          |
|    time_elapsed         | 413          |
|    total_timesteps      | 322560       |
| train/                  |              |
|    approx_kl            | 0.0037565385 |
|    clip_fraction        | 0.131        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.32        |
|    explained_variance   | 0.0845       |
|    learning_rate        | 5e-05        |
|    loss                 | 17.7         |
|    n_updates            | 2500         |
|    policy_gradient_loss | -0.000588    |
|    std                  | 0.775        |
|    value_loss           | 40.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | 278         |
| time/                   |             |
|    fps                  | 780         |
|    iterations           | 127         |
|    time_elapsed         | 416         |
|    total_timesteps      | 325120      |
| train/                  |             |
|    approx_kl            | 0.001131371 |
|    clip_fraction        | 0.0892      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.0104      |
|    learning_rate        | 5e-05       |
|    loss                 | 68.1        |
|    n_updates            | 2520        |
|    policy_gradient_loss | -0.00262    |
|    std                  | 0.774       |
|    value_loss           | 148         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 361          |
|    ep_rew_mean          | 288          |
| time/                   |              |
|    fps                  | 781          |
|    iterations           | 128          |
|    time_elapsed         | 419          |
|    total_timesteps      | 327680       |
| train/                  |              |
|    approx_kl            | 0.0027547549 |
|    clip_fraction        | 0.18         |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.32        |
|    explained_variance   | -4.77e-05    |
|    learning_rate        | 5e-05        |
|    loss                 | 17           |
|    n_updates            | 2540         |
|    policy_gradient_loss | -0.000972    |
|    std                  | 0.772        |
|    value_loss           | 39.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0242       |
|    crash                | 0.297        |
|    max_step             | 0            |
|    mean_ep_length       | 134          |
|    mean_reward          | 137          |
|    num_episodes         | 5            |
|    out_of_road          | 0.976        |
|    raw_action           | 0.469597     |
|    route_completion     | 0.325        |
|    success_rate         | 0.2          |
|    total_cost           | 3.53         |
| time/                   |              |
|    total_timesteps      | 330000       |
| train/                  |              |
|    approx_kl            | 0.0017791113 |
|    arrive_dest          | 0.0606       |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    crash                | 0.115        |
|    entropy_loss         | -2.31        |
|    explained_variance   | 0.0168       |
|    learning_rate        | 5e-05        |
|    loss                 | 21.9         |
|    max_step             | 0            |
|    n_updates            | 2560         |
|    out_of_road          | 0.939        |
|    policy_gradient_loss | -0.000804    |
|    route_completion     | 0.451        |
|    std                  | 0.772        |
|    total_cost           | 4.84         |
|    value_loss           | 66.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 361      |
|    ep_rew_mean     | 288      |
| time/              |          |
|    fps             | 776      |
|    iterations      | 129      |
|    time_elapsed    | 425      |
|    total_timesteps | 330240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 350          |
|    ep_rew_mean          | 291          |
| time/                   |              |
|    fps                  | 777          |
|    iterations           | 130          |
|    time_elapsed         | 428          |
|    total_timesteps      | 332800       |
| train/                  |              |
|    approx_kl            | 0.0033666347 |
|    clip_fraction        | 0.0873       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.31        |
|    explained_variance   | -0.00889     |
|    learning_rate        | 5e-05        |
|    loss                 | 22.9         |
|    n_updates            | 2580         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.771        |
|    value_loss           | 43.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 347         |
|    ep_rew_mean          | 289         |
| time/                   |             |
|    fps                  | 778         |
|    iterations           | 131         |
|    time_elapsed         | 430         |
|    total_timesteps      | 335360      |
| train/                  |             |
|    approx_kl            | 0.000762501 |
|    clip_fraction        | 0.0427      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.214       |
|    learning_rate        | 5e-05       |
|    loss                 | 29.5        |
|    n_updates            | 2600        |
|    policy_gradient_loss | -0.0029     |
|    std                  | 0.771       |
|    value_loss           | 94.1        |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 367           |
|    ep_rew_mean          | 299           |
| time/                   |               |
|    fps                  | 779           |
|    iterations           | 132           |
|    time_elapsed         | 433           |
|    total_timesteps      | 337920        |
| train/                  |               |
|    approx_kl            | 0.00078724313 |
|    clip_fraction        | 0.0464        |
|    clip_range           | 0.1           |
|    entropy_loss         | -2.31         |
|    explained_variance   | 0.288         |
|    learning_rate        | 5e-05         |
|    loss                 | 27.1          |
|    n_updates            | 2620          |
|    policy_gradient_loss | -0.00175      |
|    std                  | 0.77          |
|    value_loss           | 45.6          |
-------------------------------------------
-------------------------------------------
| eval/                   |               |
|    arrive_dest          | 0.0294        |
|    crash                | 0.3           |
|    max_step             | 0             |
|    mean_ep_length       | 138           |
|    mean_reward          | 145           |
|    num_episodes         | 5             |
|    out_of_road          | 0.971         |
|    raw_action           | 0.47091365    |
|    route_completion     | 0.331         |
|    success_rate         | 0.1           |
|    total_cost           | 3.7           |
| time/                   |               |
|    total_timesteps      | 340000        |
| train/                  |               |
|    approx_kl            | 0.00027166185 |
|    arrive_dest          | 0.0588        |
|    clip_fraction        | 0.0536        |
|    clip_range           | 0.1           |
|    crash                | 0.112         |
|    entropy_loss         | -2.31         |
|    explained_variance   | 0.245         |
|    learning_rate        | 5e-05         |
|    loss                 | 20.3          |
|    max_step             | 0             |
|    n_updates            | 2640          |
|    out_of_road          | 0.941         |
|    policy_gradient_loss | -0.00118      |
|    route_completion     | 0.457         |
|    std                  | 0.77          |
|    total_cost           | 4.74          |
|    value_loss           | 53            |
-------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 374      |
|    ep_rew_mean     | 304      |
| time/              |          |
|    fps             | 776      |
|    iterations      | 133      |
|    time_elapsed    | 438      |
|    total_timesteps | 340480   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 371        |
|    ep_rew_mean          | 304        |
| time/                   |            |
|    fps                  | 777        |
|    iterations           | 134        |
|    time_elapsed         | 441        |
|    total_timesteps      | 343040     |
| train/                  |            |
|    approx_kl            | 0.00211338 |
|    clip_fraction        | 0.0565     |
|    clip_range           | 0.1        |
|    entropy_loss         | -2.31      |
|    explained_variance   | 0.25       |
|    learning_rate        | 5e-05      |
|    loss                 | 17.9       |
|    n_updates            | 2660       |
|    policy_gradient_loss | -0.00185   |
|    std                  | 0.77       |
|    value_loss           | 39.8       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 369          |
|    ep_rew_mean          | 304          |
| time/                   |              |
|    fps                  | 778          |
|    iterations           | 135          |
|    time_elapsed         | 444          |
|    total_timesteps      | 345600       |
| train/                  |              |
|    approx_kl            | 0.0016524221 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.3         |
|    explained_variance   | 0.0938       |
|    learning_rate        | 5e-05        |
|    loss                 | 19.1         |
|    n_updates            | 2680         |
|    policy_gradient_loss | 0.000665     |
|    std                  | 0.768        |
|    value_loss           | 48.8         |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 372           |
|    ep_rew_mean          | 304           |
| time/                   |               |
|    fps                  | 779           |
|    iterations           | 136           |
|    time_elapsed         | 446           |
|    total_timesteps      | 348160        |
| train/                  |               |
|    approx_kl            | 0.00057690515 |
|    clip_fraction        | 0.0613        |
|    clip_range           | 0.1           |
|    entropy_loss         | -2.3          |
|    explained_variance   | 0.387         |
|    learning_rate        | 5e-05         |
|    loss                 | 23.1          |
|    n_updates            | 2700          |
|    policy_gradient_loss | -0.00185      |
|    std                  | 0.767         |
|    value_loss           | 57.4          |
-------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0343       |
|    crash                | 0.303        |
|    max_step             | 0            |
|    mean_ep_length       | 137          |
|    mean_reward          | 149          |
|    num_episodes         | 5            |
|    out_of_road          | 0.966        |
|    raw_action           | 0.4719106    |
|    route_completion     | 0.335        |
|    success_rate         | 0.1          |
|    total_cost           | 3.88         |
| time/                   |              |
|    total_timesteps      | 350000       |
| train/                  |              |
|    approx_kl            | 0.0015332216 |
|    arrive_dest          | 0.0571       |
|    clip_fraction        | 0.0922       |
|    clip_range           | 0.1          |
|    crash                | 0.114        |
|    entropy_loss         | -2.3         |
|    explained_variance   | 0.0982       |
|    learning_rate        | 5e-05        |
|    loss                 | 32.5         |
|    max_step             | 0            |
|    n_updates            | 2720         |
|    out_of_road          | 0.943        |
|    policy_gradient_loss | -0.00101     |
|    route_completion     | 0.462        |
|    std                  | 0.766        |
|    total_cost           | 4.7          |
|    value_loss           | 66           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 377      |
|    ep_rew_mean     | 302      |
| time/              |          |
|    fps             | 774      |
|    iterations      | 137      |
|    time_elapsed    | 453      |
|    total_timesteps | 350720   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 368          |
|    ep_rew_mean          | 300          |
| time/                   |              |
|    fps                  | 775          |
|    iterations           | 138          |
|    time_elapsed         | 455          |
|    total_timesteps      | 353280       |
| train/                  |              |
|    approx_kl            | 0.0007138622 |
|    clip_fraction        | 0.0549       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.29        |
|    explained_variance   | 0.328        |
|    learning_rate        | 5e-05        |
|    loss                 | 56.5         |
|    n_updates            | 2740         |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.764        |
|    value_loss           | 87.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 365          |
|    ep_rew_mean          | 300          |
| time/                   |              |
|    fps                  | 776          |
|    iterations           | 139          |
|    time_elapsed         | 458          |
|    total_timesteps      | 355840       |
| train/                  |              |
|    approx_kl            | 0.0016095737 |
|    clip_fraction        | 0.0742       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.29        |
|    explained_variance   | 0.0316       |
|    learning_rate        | 5e-05        |
|    loss                 | 30.2         |
|    n_updates            | 2760         |
|    policy_gradient_loss | -0.00309     |
|    std                  | 0.763        |
|    value_loss           | 57.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 370          |
|    ep_rew_mean          | 302          |
| time/                   |              |
|    fps                  | 777          |
|    iterations           | 140          |
|    time_elapsed         | 460          |
|    total_timesteps      | 358400       |
| train/                  |              |
|    approx_kl            | 0.0023374262 |
|    clip_fraction        | 0.14         |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.29        |
|    explained_variance   | 0.272        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.2         |
|    n_updates            | 2780         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.764        |
|    value_loss           | 43.8         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0333      |
|    crash                | 0.311       |
|    max_step             | 0           |
|    mean_ep_length       | 100         |
|    mean_reward          | 109         |
|    num_episodes         | 5           |
|    out_of_road          | 0.967       |
|    raw_action           | 0.47283617  |
|    route_completion     | 0.336       |
|    success_rate         | 0           |
|    total_cost           | 3.86        |
| time/                   |             |
|    total_timesteps      | 360000      |
| train/                  |             |
|    approx_kl            | 0.004345184 |
|    arrive_dest          | 0.0556      |
|    clip_fraction        | 0.0474      |
|    clip_range           | 0.1         |
|    crash                | 0.117       |
|    entropy_loss         | -2.29       |
|    explained_variance   | 0.294       |
|    learning_rate        | 5e-05       |
|    loss                 | 21.1        |
|    max_step             | 0           |
|    n_updates            | 2800        |
|    out_of_road          | 0.944       |
|    policy_gradient_loss | -0.0023     |
|    route_completion     | 0.463       |
|    std                  | 0.762       |
|    total_cost           | 4.62        |
|    value_loss           | 51.8        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 381      |
|    ep_rew_mean     | 311      |
| time/              |          |
|    fps             | 775      |
|    iterations      | 141      |
|    time_elapsed    | 465      |
|    total_timesteps | 360960   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 381         |
|    ep_rew_mean          | 314         |
| time/                   |             |
|    fps                  | 776         |
|    iterations           | 142         |
|    time_elapsed         | 467         |
|    total_timesteps      | 363520      |
| train/                  |             |
|    approx_kl            | 0.002105638 |
|    clip_fraction        | 0.0646      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.28       |
|    explained_variance   | 0.235       |
|    learning_rate        | 5e-05       |
|    loss                 | 24.8        |
|    n_updates            | 2820        |
|    policy_gradient_loss | -0.0019     |
|    std                  | 0.761       |
|    value_loss           | 59.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 379          |
|    ep_rew_mean          | 315          |
| time/                   |              |
|    fps                  | 778          |
|    iterations           | 143          |
|    time_elapsed         | 470          |
|    total_timesteps      | 366080       |
| train/                  |              |
|    approx_kl            | 0.0043140887 |
|    clip_fraction        | 0.177        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.123        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.23         |
|    n_updates            | 2840         |
|    policy_gradient_loss | 0.00126      |
|    std                  | 0.761        |
|    value_loss           | 27.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 381          |
|    ep_rew_mean          | 315          |
| time/                   |              |
|    fps                  | 779          |
|    iterations           | 144          |
|    time_elapsed         | 472          |
|    total_timesteps      | 368640       |
| train/                  |              |
|    approx_kl            | 0.0010492817 |
|    clip_fraction        | 0.0708       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.0857       |
|    learning_rate        | 5e-05        |
|    loss                 | 25           |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.00155     |
|    std                  | 0.76         |
|    value_loss           | 55.9         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0324       |
|    crash                | 0.308        |
|    max_step             | 0            |
|    mean_ep_length       | 116          |
|    mean_reward          | 141          |
|    num_episodes         | 5            |
|    out_of_road          | 0.968        |
|    raw_action           | 0.47152907   |
|    route_completion     | 0.34         |
|    success_rate         | 0            |
|    total_cost           | 3.92         |
| time/                   |              |
|    total_timesteps      | 370000       |
| train/                  |              |
|    approx_kl            | 0.0006256021 |
|    arrive_dest          | 0.0541       |
|    clip_fraction        | 0.0804       |
|    clip_range           | 0.1          |
|    crash                | 0.114        |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.304        |
|    learning_rate        | 5e-05        |
|    loss                 | 33.1         |
|    max_step             | 0            |
|    n_updates            | 2880         |
|    out_of_road          | 0.946        |
|    policy_gradient_loss | -0.000988    |
|    route_completion     | 0.463        |
|    std                  | 0.76         |
|    total_cost           | 4.55         |
|    value_loss           | 60.2         |
