Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 250          |
| time/                   |              |
|    fps                  | 446          |
|    iterations           | 121          |
|    time_elapsed         | 693          |
|    total_timesteps      | 309760       |
| train/                  |              |
|    approx_kl            | 0.0019188654 |
|    clip_fraction        | 0.0749       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.14        |
|    explained_variance   | 0.866        |
|    learning_rate        | 5e-05        |
|    loss                 | 7            |
|    n_updates            | 2400         |
|    policy_gradient_loss | -0.00307     |
|    std                  | 0.71         |
|    value_loss           | 16.9         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0516       |
|    crash                | 0.187        |
|    max_step             | 0            |
|    mean_ep_length       | 170          |
|    mean_reward          | 162          |
|    num_episodes         | 5            |
|    out_of_road          | 0.948        |
|    raw_action           | 0.48019764   |
|    route_completion     | 0.317        |
|    success_rate         | 0.3          |
|    total_cost           | 5.56         |
| time/                   |              |
|    total_timesteps      | 310000       |
| train/                  |              |
|    approx_kl            | 0.0018412325 |
|    arrive_dest          | 0.071        |
|    clip_fraction        | 0.08         |
|    clip_range           | 0.1          |
|    crash                | 0.316        |
|    entropy_loss         | -2.14        |
|    explained_variance   | 0.896        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.76         |
|    max_step             | 0            |
|    n_updates            | 2420         |
|    out_of_road          | 0.929        |
|    policy_gradient_loss | -0.00308     |
|    route_completion     | 0.324        |
|    std                  | 0.709        |
|    total_cost           | 8.08         |
|    value_loss           | 16.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 305      |
|    ep_rew_mean     | 242      |
| time/              |          |
|    fps             | 439      |
|    iterations      | 122      |
|    time_elapsed    | 710      |
|    total_timesteps | 312320   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 298          |
|    ep_rew_mean          | 233          |
| time/                   |              |
|    fps                  | 441          |
|    iterations           | 123          |
|    time_elapsed         | 713          |
|    total_timesteps      | 314880       |
| train/                  |              |
|    approx_kl            | 0.0027680378 |
|    clip_fraction        | 0.0654       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.13        |
|    explained_variance   | 0.687        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.2         |
|    n_updates            | 2440         |
|    policy_gradient_loss | -0.00192     |
|    std                  | 0.708        |
|    value_loss           | 21.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 306          |
|    ep_rew_mean          | 237          |
| time/                   |              |
|    fps                  | 442          |
|    iterations           | 124          |
|    time_elapsed         | 716          |
|    total_timesteps      | 317440       |
| train/                  |              |
|    approx_kl            | 0.0019932191 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.13        |
|    explained_variance   | 0.81         |
|    learning_rate        | 5e-05        |
|    loss                 | 7.74         |
|    n_updates            | 2460         |
|    policy_gradient_loss | -0.00197     |
|    std                  | 0.705        |
|    value_loss           | 15.1         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0563       |
|    crash                | 0.188        |
|    max_step             | 0            |
|    mean_ep_length       | 140          |
|    mean_reward          | 138          |
|    num_episodes         | 5            |
|    out_of_road          | 0.944        |
|    raw_action           | 0.47907183   |
|    route_completion     | 0.32         |
|    success_rate         | 0.1          |
|    total_cost           | 5.79         |
| time/                   |              |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 0.0047840304 |
|    arrive_dest          | 0.0688       |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    crash                | 0.312        |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.847        |
|    learning_rate        | 5e-05        |
|    loss                 | 8.25         |
|    max_step             | 0            |
|    n_updates            | 2480         |
|    out_of_road          | 0.931        |
|    policy_gradient_loss | -0.00215     |
|    route_completion     | 0.322        |
|    std                  | 0.704        |
|    total_cost           | 7.86         |
|    value_loss           | 15.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 311      |
|    ep_rew_mean     | 237      |
| time/              |          |
|    fps             | 441      |
|    iterations      | 125      |
|    time_elapsed    | 725      |
|    total_timesteps | 320000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 295          |
|    ep_rew_mean          | 231          |
| time/                   |              |
|    fps                  | 442          |
|    iterations           | 126          |
|    time_elapsed         | 728          |
|    total_timesteps      | 322560       |
| train/                  |              |
|    approx_kl            | 0.0019037805 |
|    clip_fraction        | 0.0865       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.576        |
|    learning_rate        | 5e-05        |
|    loss                 | 6.57         |
|    n_updates            | 2500         |
|    policy_gradient_loss | -0.00364     |
|    std                  | 0.703        |
|    value_loss           | 14           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 292          |
|    ep_rew_mean          | 228          |
| time/                   |              |
|    fps                  | 443          |
|    iterations           | 127          |
|    time_elapsed         | 732          |
|    total_timesteps      | 325120       |
| train/                  |              |
|    approx_kl            | 0.0011741159 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.584        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.58         |
|    n_updates            | 2520         |
|    policy_gradient_loss | -0.00251     |
|    std                  | 0.701        |
|    value_loss           | 23.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 299          |
|    ep_rew_mean          | 234          |
| time/                   |              |
|    fps                  | 445          |
|    iterations           | 128          |
|    time_elapsed         | 735          |
|    total_timesteps      | 327680       |
| train/                  |              |
|    approx_kl            | 0.0017358363 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.11        |
|    explained_variance   | 0.691        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.64         |
|    n_updates            | 2540         |
|    policy_gradient_loss | -0.00222     |
|    std                  | 0.699        |
|    value_loss           | 19           |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0606      |
|    crash                | 0.194       |
|    max_step             | 0           |
|    mean_ep_length       | 161         |
|    mean_reward          | 105         |
|    num_episodes         | 5           |
|    out_of_road          | 0.939       |
|    raw_action           | 0.48066518  |
|    route_completion     | 0.322       |
|    success_rate         | 0.2         |
|    total_cost           | 6.36        |
| time/                   |             |
|    total_timesteps      | 330000      |
| train/                  |             |
|    approx_kl            | 0.002693172 |
|    arrive_dest          | 0.0727      |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.1         |
|    crash                | 0.315       |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.764       |
|    learning_rate        | 5e-05       |
|    loss                 | 7           |
|    max_step             | 0           |
|    n_updates            | 2560        |
|    out_of_road          | 0.927       |
|    policy_gradient_loss | 0.000335    |
|    route_completion     | 0.328       |
|    std                  | 0.696       |
|    total_cost           | 7.98        |
|    value_loss           | 15          |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 301      |
|    ep_rew_mean     | 237      |
| time/              |          |
|    fps             | 440      |
|    iterations      | 129      |
|    time_elapsed    | 750      |
|    total_timesteps | 330240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 293          |
|    ep_rew_mean          | 233          |
| time/                   |              |
|    fps                  | 441          |
|    iterations           | 130          |
|    time_elapsed         | 753          |
|    total_timesteps      | 332800       |
| train/                  |              |
|    approx_kl            | 0.0013472027 |
|    clip_fraction        | 0.207        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.09        |
|    explained_variance   | 0.816        |
|    learning_rate        | 5e-05        |
|    loss                 | 11.6         |
|    n_updates            | 2580         |
|    policy_gradient_loss | 0.00329      |
|    std                  | 0.693        |
|    value_loss           | 20           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 297          |
|    ep_rew_mean          | 235          |
| time/                   |              |
|    fps                  | 442          |
|    iterations           | 131          |
|    time_elapsed         | 757          |
|    total_timesteps      | 335360       |
| train/                  |              |
|    approx_kl            | 0.0011714933 |
|    clip_fraction        | 0.0868       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.09        |
|    explained_variance   | 0.802        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.37         |
|    n_updates            | 2600         |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.693        |
|    value_loss           | 16.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 305          |
|    ep_rew_mean          | 241          |
| time/                   |              |
|    fps                  | 444          |
|    iterations           | 132          |
|    time_elapsed         | 760          |
|    total_timesteps      | 337920       |
| train/                  |              |
|    approx_kl            | 0.0022164502 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.09        |
|    explained_variance   | 0.69         |
|    learning_rate        | 5e-05        |
|    loss                 | 9.07         |
|    n_updates            | 2620         |
|    policy_gradient_loss | -0.00335     |
|    std                  | 0.692        |
|    value_loss           | 16.9         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.0765     |
|    crash                | 0.194      |
|    max_step             | 0          |
|    mean_ep_length       | 228        |
|    mean_reward          | 222        |
|    num_episodes         | 5          |
|    out_of_road          | 0.924      |
|    raw_action           | 0.48022225 |
|    route_completion     | 0.332      |
|    success_rate         | 0.4        |
|    total_cost           | 7.11       |
| time/                   |            |
|    total_timesteps      | 340000     |
| train/                  |            |
|    approx_kl            | 0.00805955 |
|    arrive_dest          | 0.0765     |
|    clip_fraction        | 0.135      |
|    clip_range           | 0.1        |
|    crash                | 0.318      |
|    entropy_loss         | -2.09      |
|    explained_variance   | 0.572      |
|    learning_rate        | 5e-05      |
|    loss                 | 6.5        |
|    max_step             | 0          |
|    n_updates            | 2640       |
|    out_of_road          | 0.924      |
|    policy_gradient_loss | -0.000288  |
|    route_completion     | 0.332      |
|    std                  | 0.691      |
|    total_cost           | 7.88       |
|    value_loss           | 13.7       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 296      |
|    ep_rew_mean     | 236      |
| time/              |          |
|    fps             | 441      |
|    iterations      | 133      |
|    time_elapsed    | 771      |
|    total_timesteps | 340480   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 294          |
|    ep_rew_mean          | 236          |
| time/                   |              |
|    fps                  | 443          |
|    iterations           | 134          |
|    time_elapsed         | 774          |
|    total_timesteps      | 343040       |
| train/                  |              |
|    approx_kl            | 0.0011108012 |
|    clip_fraction        | 0.0951       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.08        |
|    explained_variance   | 0.69         |
|    learning_rate        | 5e-05        |
|    loss                 | 8.58         |
|    n_updates            | 2660         |
|    policy_gradient_loss | -0.0025      |
|    std                  | 0.691        |
|    value_loss           | 19           |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 297         |
|    ep_rew_mean          | 239         |
| time/                   |             |
|    fps                  | 444         |
|    iterations           | 135         |
|    time_elapsed         | 777         |
|    total_timesteps      | 345600      |
| train/                  |             |
|    approx_kl            | 0.004308901 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.819       |
|    learning_rate        | 5e-05       |
|    loss                 | 3.72        |
|    n_updates            | 2680        |
|    policy_gradient_loss | -0.00161    |
|    std                  | 0.691       |
|    value_loss           | 14          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 307          |
|    ep_rew_mean          | 246          |
| time/                   |              |
|    fps                  | 446          |
|    iterations           | 136          |
|    time_elapsed         | 780          |
|    total_timesteps      | 348160       |
| train/                  |              |
|    approx_kl            | 0.0024599512 |
|    clip_fraction        | 0.0863       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.08        |
|    explained_variance   | 0.83         |
|    learning_rate        | 5e-05        |
|    loss                 | 12.3         |
|    n_updates            | 2700         |
|    policy_gradient_loss | -0.00122     |
|    std                  | 0.689        |
|    value_loss           | 19.1         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0743       |
|    crash                | 0.194        |
|    max_step             | 0            |
|    mean_ep_length       | 99.6         |
|    mean_reward          | 117          |
|    num_episodes         | 5            |
|    out_of_road          | 0.926        |
|    raw_action           | 0.4803608    |
|    route_completion     | 0.333        |
|    success_rate         | 0.2          |
|    total_cost           | 6.94         |
| time/                   |              |
|    total_timesteps      | 350000       |
| train/                  |              |
|    approx_kl            | 0.0031113557 |
|    arrive_dest          | 0.0857       |
|    clip_fraction        | 0.179        |
|    clip_range           | 0.1          |
|    crash                | 0.32         |
|    entropy_loss         | -2.07        |
|    explained_variance   | 0.895        |
|    learning_rate        | 5e-05        |
|    loss                 | 8.19         |
|    max_step             | 0            |
|    n_updates            | 2720         |
|    out_of_road          | 0.914        |
|    policy_gradient_loss | -0.000429    |
|    route_completion     | 0.339        |
|    std                  | 0.687        |
|    total_cost           | 8.36         |
|    value_loss           | 13.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 300      |
|    ep_rew_mean     | 244      |
| time/              |          |
|    fps             | 443      |
|    iterations      | 137      |
|    time_elapsed    | 791      |
|    total_timesteps | 350720   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 296          |
|    ep_rew_mean          | 245          |
| time/                   |              |
|    fps                  | 444          |
|    iterations           | 138          |
|    time_elapsed         | 795          |
|    total_timesteps      | 353280       |
| train/                  |              |
|    approx_kl            | 0.0023549125 |
|    clip_fraction        | 0.17         |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.07        |
|    explained_variance   | 0.828        |
|    learning_rate        | 5e-05        |
|    loss                 | 16.6         |
|    n_updates            | 2740         |
|    policy_gradient_loss | -0.00249     |
|    std                  | 0.686        |
|    value_loss           | 23           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 298          |
|    ep_rew_mean          | 247          |
| time/                   |              |
|    fps                  | 445          |
|    iterations           | 139          |
|    time_elapsed         | 798          |
|    total_timesteps      | 355840       |
| train/                  |              |
|    approx_kl            | 0.0016555779 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.07        |
|    explained_variance   | 0.686        |
|    learning_rate        | 5e-05        |
|    loss                 | 5.81         |
|    n_updates            | 2760         |
|    policy_gradient_loss | -0.0018      |
|    std                  | 0.685        |
|    value_loss           | 15           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 310          |
|    ep_rew_mean          | 254          |
| time/                   |              |
|    fps                  | 446          |
|    iterations           | 140          |
|    time_elapsed         | 802          |
|    total_timesteps      | 358400       |
| train/                  |              |
|    approx_kl            | 0.0012674821 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.06        |
|    explained_variance   | 0.753        |
|    learning_rate        | 5e-05        |
|    loss                 | 10.6         |
|    n_updates            | 2780         |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.683        |
|    value_loss           | 19.6         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0722      |
|    crash                | 0.189       |
|    max_step             | 0           |
|    mean_ep_length       | 156         |
|    mean_reward          | 106         |
|    num_episodes         | 5           |
|    out_of_road          | 0.928       |
|    raw_action           | 0.48067245  |
|    route_completion     | 0.335       |
|    success_rate         | 0           |
|    total_cost           | 7.78        |
| time/                   |             |
|    total_timesteps      | 360000      |
| train/                  |             |
|    approx_kl            | 0.002432788 |
|    arrive_dest          | 0.0833      |
|    clip_fraction        | 0.0936      |
|    clip_range           | 0.1         |
|    crash                | 0.317       |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.701       |
|    learning_rate        | 5e-05       |
|    loss                 | 10.6        |
|    max_step             | 0           |
|    n_updates            | 2800        |
|    out_of_road          | 0.917       |
|    policy_gradient_loss | -0.0031     |
|    route_completion     | 0.342       |
|    std                  | 0.683       |
|    total_cost           | 8.17        |
|    value_loss           | 17.8        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 307      |
|    ep_rew_mean     | 254      |
| time/              |          |
|    fps             | 444      |
|    iterations      | 141      |
|    time_elapsed    | 812      |
|    total_timesteps | 360960   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 301          |
|    ep_rew_mean          | 251          |
| time/                   |              |
|    fps                  | 445          |
|    iterations           | 142          |
|    time_elapsed         | 815          |
|    total_timesteps      | 363520       |
| train/                  |              |
|    approx_kl            | 0.0018012257 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.716        |
|    learning_rate        | 5e-05        |
|    loss                 | 8.91         |
|    n_updates            | 2820         |
|    policy_gradient_loss | -0.00346     |
|    std                  | 0.681        |
|    value_loss           | 17.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 311          |
|    ep_rew_mean          | 260          |
| time/                   |              |
|    fps                  | 447          |
|    iterations           | 143          |
|    time_elapsed         | 818          |
|    total_timesteps      | 366080       |
| train/                  |              |
|    approx_kl            | 0.0022231184 |
|    clip_fraction        | 0.1          |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.848        |
|    learning_rate        | 5e-05        |
|    loss                 | 8.57         |
|    n_updates            | 2840         |
|    policy_gradient_loss | -0.0031      |
|    std                  | 0.68         |
|    value_loss           | 18.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 308          |
|    ep_rew_mean          | 257          |
| time/                   |              |
|    fps                  | 448          |
|    iterations           | 144          |
|    time_elapsed         | 821          |
|    total_timesteps      | 368640       |
| train/                  |              |
|    approx_kl            | 0.0018519971 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.04        |
|    explained_variance   | 0.893        |
|    learning_rate        | 5e-05        |
|    loss                 | 4.54         |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.00205     |
|    std                  | 0.676        |
|    value_loss           | 10.5         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0757      |
|    crash                | 0.184       |
|    max_step             | 0           |
|    mean_ep_length       | 128         |
|    mean_reward          | 120         |
|    num_episodes         | 5           |
|    out_of_road          | 0.924       |
|    raw_action           | 0.48159552  |
|    route_completion     | 0.338       |
|    success_rate         | 0.1         |
|    total_cost           | 7.82        |
| time/                   |             |
|    total_timesteps      | 370000      |
| train/                  |             |
|    approx_kl            | 0.002141121 |
|    arrive_dest          | 0.0811      |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.1         |
|    crash                | 0.314       |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.862       |
|    learning_rate        | 5e-05       |
|    loss                 | 6.44        |
|    max_step             | 0           |
|    n_updates            | 2880        |
|    out_of_road          | 0.919       |
|    policy_gradient_loss | -0.00514    |
|    route_completion     | 0.344       |
|    std                  | 0.677       |
|    total_cost           | 7.98        |
|    value_loss           | 14.5        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 321      |
|    ep_rew_mean     | 258      |
| time/              |          |
|    fps             | 446      |
|    iterations      | 145      |
|    time_elapsed    | 831      |
|    total_timesteps | 371200   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 305          |
|    ep_rew_mean          | 246          |
| time/                   |              |
|    fps                  | 447          |
|    iterations           | 146          |
|    time_elapsed         | 834          |
|    total_timesteps      | 373760       |
| train/                  |              |
|    approx_kl            | 0.0013893535 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.04        |
|    explained_variance   | 0.665        |
|    learning_rate        | 5e-05        |
|    loss                 | 15           |
|    n_updates            | 2900         |
|    policy_gradient_loss | -0.00415     |
|    std                  | 0.677        |
|    value_loss           | 27.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 305          |
|    ep_rew_mean          | 246          |
| time/                   |              |
|    fps                  | 449          |
|    iterations           | 147          |
|    time_elapsed         | 837          |
|    total_timesteps      | 376320       |
| train/                  |              |
|    approx_kl            | 0.0041382606 |
|    clip_fraction        | 0.179        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.03        |
|    explained_variance   | 0.702        |
|    learning_rate        | 5e-05        |
|    loss                 | 6.9          |
|    n_updates            | 2920         |
|    policy_gradient_loss | -0.000713    |
|    std                  | 0.675        |
|    value_loss           | 17.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 314         |
|    ep_rew_mean          | 251         |
| time/                   |             |
|    fps                  | 450         |
|    iterations           | 148         |
|    time_elapsed         | 841         |
|    total_timesteps      | 378880      |
| train/                  |             |
|    approx_kl            | 0.005890135 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.673       |
|    learning_rate        | 5e-05       |
|    loss                 | 10.9        |
|    n_updates            | 2940        |
|    policy_gradient_loss | -0.00307    |
|    std                  | 0.672       |
|    value_loss           | 14.9        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0737       |
|    crash                | 0.205        |
|    max_step             | 0            |
|    mean_ep_length       | 96.8         |
|    mean_reward          | 109          |
|    num_episodes         | 5            |
|    out_of_road          | 0.926        |
|    raw_action           | 0.48397404   |
|    route_completion     | 0.339        |
|    success_rate         | 0            |
|    total_cost           | 7.65         |
| time/                   |              |
|    total_timesteps      | 380000       |
| train/                  |              |
|    approx_kl            | 0.0018608101 |
|    arrive_dest          | 0.0789       |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    crash                | 0.316        |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.765        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.8         |
|    max_step             | 0            |
|    n_updates            | 2960         |
|    out_of_road          | 0.921        |
|    policy_gradient_loss | -0.00086     |
|    route_completion     | 0.348        |
|    std                  | 0.671        |
|    total_cost           | 8.34         |
|    value_loss           | 22.9         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 303      |
|    ep_rew_mean     | 245      |
| time/              |          |
|    fps             | 448      |
|    iterations      | 149      |
|    time_elapsed    | 851      |
|    total_timesteps | 381440   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 294          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 449          |
|    iterations           | 150          |
|    time_elapsed         | 854          |
|    total_timesteps      | 384000       |
| train/                  |              |
|    approx_kl            | 0.0007503376 |
|    clip_fraction        | 0.0987       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.692        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.03         |
|    n_updates            | 2980         |
|    policy_gradient_loss | -0.000994    |
|    std                  | 0.671        |
|    value_loss           | 23.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 299          |
|    ep_rew_mean          | 243          |
| time/                   |              |
|    fps                  | 450          |
|    iterations           | 151          |
|    time_elapsed         | 857          |
|    total_timesteps      | 386560       |
| train/                  |              |
|    approx_kl            | 0.0012090745 |
|    clip_fraction        | 0.0914       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.681        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.53         |
|    n_updates            | 3000         |
|    policy_gradient_loss | -0.00183     |
|    std                  | 0.67         |
|    value_loss           | 22.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 297          |
|    ep_rew_mean          | 243          |
| time/                   |              |
|    fps                  | 452          |
|    iterations           | 152          |
|    time_elapsed         | 860          |
|    total_timesteps      | 389120       |
| train/                  |              |
|    approx_kl            | 0.0074590743 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.598        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.1         |
|    n_updates            | 3020         |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.668        |
|    value_loss           | 23.9         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.0718     |
|    crash                | 0.205      |
|    max_step             | 0          |
|    mean_ep_length       | 157        |
|    mean_reward          | 201        |
|    num_episodes         | 5          |
|    out_of_road          | 0.928      |
|    raw_action           | 0.48509064 |
|    route_completion     | 0.344      |
|    success_rate         | 0          |
|    total_cost           | 7.51       |
| time/                   |            |
|    total_timesteps      | 390000     |
| train/                  |            |
|    approx_kl            | 0.00730042 |
|    arrive_dest          | 0.0769     |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.1        |
|    crash                | 0.318      |
|    entropy_loss         | -2.01      |
|    explained_variance   | 0.72       |
|    learning_rate        | 5e-05      |
|    loss                 | 6.37       |
|    max_step             | 0          |
|    n_updates            | 3040       |
|    out_of_road          | 0.923      |
|    policy_gradient_loss | 0.000165   |
|    route_completion     | 0.349      |
|    std                  | 0.666      |
|    total_cost           | 8.23       |
|    value_loss           | 14.1       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 291      |
|    ep_rew_mean     | 240      |
| time/              |          |
|    fps             | 449      |
|    iterations      | 153      |
|    time_elapsed    | 871      |
|    total_timesteps | 391680   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 291         |
|    ep_rew_mean          | 238         |
| time/                   |             |
|    fps                  | 450         |
|    iterations           | 154         |
|    time_elapsed         | 875         |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.008794564 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.525       |
|    learning_rate        | 5e-05       |
|    loss                 | 10.4        |
|    n_updates            | 3060        |
|    policy_gradient_loss | -0.00232    |
|    std                  | 0.666       |
|    value_loss           | 26.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 283         |
|    ep_rew_mean          | 229         |
| time/                   |             |
|    fps                  | 451         |
|    iterations           | 155         |
|    time_elapsed         | 879         |
|    total_timesteps      | 396800      |
| train/                  |             |
|    approx_kl            | 0.017888997 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.622       |
|    learning_rate        | 5e-05       |
|    loss                 | 8.13        |
|    n_updates            | 3080        |
|    policy_gradient_loss | 0.000859    |
|    std                  | 0.666       |
|    value_loss           | 18.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 282          |
|    ep_rew_mean          | 234          |
| time/                   |              |
|    fps                  | 452          |
|    iterations           | 156          |
|    time_elapsed         | 882          |
|    total_timesteps      | 399360       |
| train/                  |              |
|    approx_kl            | 0.0011343254 |
|    clip_fraction        | 0.121        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.702        |
|    learning_rate        | 5e-05        |
|    loss                 | 4.25         |
|    n_updates            | 3100         |
|    policy_gradient_loss | -0.00353     |
|    std                  | 0.664        |
|    value_loss           | 18.4         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.07       |
|    crash                | 0.2        |
|    max_step             | 0          |
|    mean_ep_length       | 150        |
|    mean_reward          | 221        |
|    num_episodes         | 5          |
|    out_of_road          | 0.93       |
